iid;title;year;Children's;Comedy;Animation;Adventure;Fantasy;Romance;Drama;Action;Thriller;Crime;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
1793;My Blue Heaven;1990;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin,Joan Cusack;
1794;Men Don't Leave;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jessica Lange,Joan Cusack;
1795;Hero;1992;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1796;Toys;1992;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Barry Levinson;Robin Williams,Joan Cusack;
1797;Young Doctors in Love;1982;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1798;Parasite;1982;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
1799;No Small Affair;1984;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Demi Moore;
1800;Blame It on Rio;1984;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1801;Wisdom;1986;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;Demi Moore,Emilio Estevez;
1802;One Crazy Summer;1986;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Cusack;
1803;About Last Night...;1986;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;David Mamet
1804;Seventh Sign;1988;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Demi Moore;
1805;We're No Angels;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Robert De Niro,Sean Penn,Demi Moore;David Mamet
1806;Nothing But Trouble;1991;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Chevy Chase,Dan Aykroyd,Demi Moore;
1807;Butcher's Wife;1991;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Demi Moore,Jeff Daniels;
1808;Mortal Thoughts;1991;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;;Demi Moore,Bruce Willis;
1809;Few Good Men;1992;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;Tom Cruise,Jack Nicholson,Demi Moore,Kevin Bacon;
1810;Indecent Proposal;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Robert Redford,Demi Moore,Woody Harrelson;
1811;Permanent Midnight;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1812;One True Thing;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Meryl Streep,William Hurt;
1813;Rush Hour;1998;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1814;Six-String Samurai;1998;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
1815;Soldier's Daughter Never Cries;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1816;Ronin;1998;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;;Robert De Niro;David Mamet
1817;Urban Legend;1998;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;;;
1818;Clay Pigeons;1998;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1819;Monument Ave.;1998;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1820;Pecker;1998;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1821;Sheltering Sky;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1822;Bandit Queen;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1823;If....;1968;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1824;Fiendish Plot of Dr. Fu Manchu;1980;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Helen Mirren;
1825;Them!;1954;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;;;
1826;Thing;1982;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;False;False;John Carpenter;Kurt Russell;
1827;Player;1992;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1828;Stardust Memories;1980;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Woody Allen;Woody Allen
1829;Edward Scissorhands;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Tim Burton;Johnny Depp;
1830;Overnight Delivery;1996;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1831;Shadrach;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1832;Antz;1998;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Woody Allen,Dan Aykroyd,Anne Bancroft;
1833;Impostors;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1834;Night at the Roxbury;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1835;What Dreams May Come;1998;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Robin Williams,Max von Sydow;Ronald Bass
1836;Strangeland;1998;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1837;Producers;1968;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1838;History of the World: Part I;1981;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1839;My Cousin Vinny;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Joe Pesci;
1840;Nashville;1975;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;;
1841;Slam;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1842;Holy Man;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Eddie Murphy,Jeff Goldblum;
1843;One Tough Cop;1998;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1844;Mighty;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Emilio Estevez;
1845;2010;1984;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;;Helen Mirren;
1846;Children of a Lesser God;1986;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;William Hurt;
1847;Elephant Man;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Anthony Hopkins,Anne Bancroft;
1848;Beloved;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1849;Bride of Chucky;1998;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;;;
1850;Practical Magic;1998;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Sandra Bullock,Nicole Kidman;
1851;Happiness;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1852;Apt Pupil;1998;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;Stephen King
1853;Pleasantville;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1854;Soldier;1998;False;False;False;True;False;False;False;True;True;False;False;True;False;True;False;False;False;False;;Kurt Russell;
1855;Cruise;1998;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1856;Life Is Beautiful;1997;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1857;Orgazmo;1997;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1858;Shattered Image;1998;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
1859;Tales from the Darkside: The Movie;1990;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1860;Vampires;1998;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;John Carpenter;James Woods;
1861;American History X;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1862;Hands on a Hard Body;1996;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1863;Living Out Loud;1998;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Danny DeVito;
1864;Gods and Monsters;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Brendan Fraser;
1865;Siege;1998;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1866;Waterboy;1998;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1867;Elizabeth;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1868;Velvet Goldmine;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1869;I Still Know What You Did Last Summer;1998;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;;;
